Report Number,Route Type,Road Name,Cross-Street Name,Collision Type,Municipality,Weather,Surface Condition,Traffic Control,Speed Limit,Latitude,Longitude,Date,Time,Year,Month,Day
DD5650001Q,Municipality,W GUDE DR,PICCARD DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.10227067,-77.177589,2022-06-02,16:42:00,2022,6,2
DD5540002F,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,HEAD ON LEFT TURN,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,35,39.05884023,-77.12130716,2023-02-16,11:40:00,2023,2,16
DD561500BV,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIR REAR END,ROCKVILLE,,DRY,TRAFFIC SIGNAL,35,39.07718419,-77.12365386,2021-12-23,13:00:00,2021,12,23
MCP2411008Z,Municipality,PINNEBERG AVE,GRUENTHER AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,STOP SIGN,25,39.07809167,-77.11417333,2022-04-25,08:35:00,2022,4,25
DD5646002J,Municipality,FLEET ST,MT VERNON PL,SINGLE VEHICLE,ROCKVILLE,RAINING,WET,STOP SIGN,25,39.07773038,-77.14341188,2023-01-22,22:47:00,2023,1,22
DD5665000Y,Maryland (State),HUNGERFORD DR,E MIDDLE LA,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.08518535,-77.14817916,2023-06-21,14:20:00,2023,6,21
DD5624004L,Municipality,S STONESTREET AVE,READING TERR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.08536347,-77.14503363,2021-01-10,13:56:00,2021,1,10
DD5657000V,Maryland (State),ROCKVILLE PIKE,TEMPLETON PL,ANGLE MEETS RIGHT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.06658717,-77.12819683,2023-06-13,08:30:00,2023,6,13
MCP3287000T,Municipality,TWINBROOK PKWY,CHAPMAN AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.05875869,-77.11900197,2021-04-27,16:48:00,2021,4,27
DD5643002X,Municipality,MANNAKEE ST,WILSON AVE,HEAD ON,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.090268,-77.1662715,2023-07-17,22:07:00,2023,7,17
DD56200088,Municipality,BEALL AVE #2,N WASHINGTON ST,OTHER,ROCKVILLE,CLEAR,DRY,,25,39.08740839,-77.15028139,2022-10-19,14:55:00,2022,10,19
DD5610006P,Maryland (State),ROCKVILLE PIKE,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,35,39.07588119,-77.13786712,2021-07-01,14:21:00,2021,7,1
DD5540001M,Maryland (State),ROCKVILLE PIKE,TALBOTT ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.07062831,-77.13185941,2022-02-18,18:27:00,2022,2,18
DD5649002R,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,OTHER,ROCKVILLE,,DRY,TRAFFIC SIGNAL,30,39.05889331,-77.12125808,2022-11-18,20:00:00,2022,11,18
MCP2526002F,County,SHADY GROVE RD,BLACKWELL RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,FLASHING TRAFFIC SIGNAL,40,39.10076,-77.19177667,2022-12-12,01:19:00,2022,12,12
MCP3123004B,County,SHADY GROVE RD,FALLSGROVE BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09690232,-77.19445945,2022-07-21,10:39:00,2022,7,21
MCP14330047,County,MONTROSE RD,FARM HAVEN DR,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.05460333,-77.14314167,2022-07-23,16:50:00,2022,7,23
DD56310043,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.07511,-77.11589,2021-09-19,02:09:00,2021,9,19
MCP32830019,Maryland (State),FIRST ST,GRANDIN AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.08101,-77.137575,2022-03-04,19:59:00,2022,3,4
MCP2931005D,Maryland (State),ROCKVILLE PIKE,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.07461167,-77.13594833,2021-10-09,11:23:00,2021,10,9
MCP22900036,Maryland (State),FREDERICK RD,REDLAND BLVD,SAME DIRECTION LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.11475,-77.16470833,2021-11-01,12:19:00,2021,11,1
DD56330085,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.07542143,-77.1167632,2023-03-14,20:30:00,2023,3,14
DD5607003K,Maryland (State),NORBECK RD,FIRST ST SPUR,OPPOSITE DIR BOTH LEFT TURN,ROCKVILLE,,DRY,STOP SIGN,25,39.077013,-77.1394559,2021-09-04,00:45:00,2021,9,4
MCP2087003V,Maryland (State),W MONTGOMERY AVE,HURLEY AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.08949,-77.178185,2021-08-02,15:55:00,2021,8,2
DD5633007S,Maryland (State),ROCKVILLE PIKE,TWINBROOK PKWY,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.05886329,-77.12130404,2022-10-20,19:15:00,2022,10,20
DD5631003T,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SINGLE VEHICLE,ROCKVILLE,RAINING,WET,NO CONTROLS,40,39.0770885,-77.1231738,2021-04-01,04:30:00,2021,4,1
MCP2866007Z,Municipality,W GUDE DR,GAITHER RD,ANGLE MEETS LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.1054119,-77.1710965,2022-09-13,19:14:00,2022,9,13
DD5628005C,Municipality,LEMAY RD,RIDGWAY AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,25,39.06680152,-77.12137656,2022-01-13,09:09:00,2022,1,13
DD5540002N,Maryland (State),VEIRS MILL RD,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.07852355,-77.13109826,2023-03-12,05:27:00,2023,3,12
DD5620006P,Maryland (State),VEIRS MILL RD,EDMONSTON DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.07863105,-77.13041989,2021-04-20,13:30:00,2021,4,20
DD56520020,Municipality,REDLAND BLVD,PICCARD DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.10871653,-77.18173009,2022-12-19,13:59:00,2022,12,19
DD5628004B,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,OTHER,40,39.07482333,-77.11514833,2021-07-06,11:25:00,2021,7,6
DD5630003F,Maryland (State),VEIRS MILL RD,ARDENNES AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.0761914,-77.12011463,2021-03-26,15:26:00,2021,3,26
DD5502006S,Municipality,W MONTGOMERY AVE,S WASHINGTON ST,OTHER,ROCKVILLE,,DRY,NO CONTROLS,25,39.08418137,-77.15380452,2022-12-11,17:14:00,2022,12,11
DD5633007D,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,,40,39.07676629,-77.11714305,2022-07-08,12:30:00,2022,7,8
DD56490022,Maryland (State),ROCKVILLE PIKE,TALBOTT ST,OTHER,ROCKVILLE,,DRY,NO CONTROLS,45,39.07166667,-77.13285,2022-03-27,12:16:00,2022,3,27
DD559500CN,Maryland (State),ROCKVILLE PIKE,HALPINE RD,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.06382549,-77.1257499,2023-01-03,06:50:00,2023,1,3
MCP2726005S,Maryland (State),HUNGERFORD DR,PARK RD,SAME DIR REAR END,ROCKVILLE,CLEAR,,TRAFFIC SIGNAL,30,39.08499664,-77.14793332,2021-06-20,09:17:00,2021,6,20
MCP25830020,County,GLEN MILL RD,VEIRS DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,30,39.08092333,-77.20027167,2021-12-15,17:03:00,2021,12,15
MCP31230021,Maryland (State),HUNGERFORD DR,BEALL AVE #2,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,,35,39.08768863,-77.15017979,2021-04-03,18:21:00,2021,4,3
MCP22860058,Maryland (State),FREDERICK RD,W GUDE DR,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10640217,-77.1583905,2023-07-03,17:20:00,2023,7,3
DD5628004L,Maryland (State),ROCKVILLE PIKE,BOUIC AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,OTHER,35,39.06046765,-77.12292856,2021-07-26,08:03:00,2021,7,26
MCP31300062,Maryland (State),NORBECK RD,AVERY RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,OTHER,ICE,NO CONTROLS,40,39.09389067,-77.1183095,2023-02-13,07:00:00,2023,2,13
DD5647000F,Maryland (State),NORBECK RD,E GUDE DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,,50,39.09043867,-77.12867933,2021-02-25,10:15:00,2021,2,25
DD5620009J,Maryland (State),E JEFFERSON ST,MONROE ST,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08197788,-77.1493046,2023-04-06,12:46:00,2023,4,6
DD5649000R,Municipality,MARYLAND AVE,FLEET ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,DRY,TRAFFIC SIGNAL,25,39.08117318,-77.15115845,2021-08-14,16:24:00,2021,8,14
DD5595009J,Maryland (State),VEIRS MILL RD,BROADWOOD DR,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.07726667,-77.124155,2021-03-12,16:05:00,2021,3,12
MCP2388001Q,Municipality,E GUDE DR,TAFT ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09440333,-77.13279,2023-06-01,10:55:00,2023,6,1
DD56650012,Municipality,W MONTGOMERY AVE,N ADAMS ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,STOP SIGN,30,39.08415634,-77.15479946,2023-06-27,08:00:00,2023,6,27
DD5634003P,Maryland (State),HUNGERFORD DR,N WASHINGTON ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.11235167,-77.1891,2022-02-06,22:00:00,2022,2,6
DD5645000Y,Maryland (State),ROCKVILLE PIKE,RICHARD MONTGOMERY DR,HEAD ON LEFT TURN,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.0803898,-77.14409201,2021-04-01,07:30:00,2021,4,1
DD5540002S,Maryland (State),E JEFFERSON ST,MONROE ST,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08193091,-77.14928498,2023-04-17,07:45:00,2023,4,17
DD56070042,Maryland (State),FIRST ST,BALTIMORE RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.084849,-77.1361697,2022-11-05,19:30:00,2022,11,5
DD5628003S,Maryland (State),E JEFFERSON ST,MONROE ST,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,30,39.08194538,-77.14926104,2021-03-01,13:46:00,2021,3,1
DD5646001F,Maryland (State),NORBECK RD,E GUDE DR,SAME DIR REAR END,ROCKVILLE,CLOUDY,WET,,50,39.09107914,-77.12719583,2021-09-01,07:45:00,2021,9,1
DD5502006P,Municipality,TWINBROOK PKWY,CHAPMAN AVE,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,30,39.05867765,-77.11925632,2022-10-01,11:18:00,2022,10,1
MCP1433004S,County,MONTROSE RD,TOWER OAKS BLVD,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.05540333,-77.14770333,2023-01-22,17:30:00,2023,1,22
DD56440031,Municipality,REDLAND BLVD,PICCARD DR,SINGLE VEHICLE,ROCKVILLE,RAINING,WET,NO CONTROLS,35,39.1095165,-77.1790885,2023-03-25,01:00:00,2023,3,25
DD5650000D,Maryland (State),E JEFFERSON ST,MARYLAND AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.0827345,-77.15091333,2021-08-14,13:43:00,2021,8,14
DD561500BS,Maryland (State),ROCKVILLE PIKE,HALPINE RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,,DRY,TRAFFIC SIGNAL,40,39.06184093,-77.12406156,2021-12-16,13:20:00,2021,12,16
DD5628005J,Municipality,RESERVE CHAMPION DR,RIDGEMONT AVE,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.11528989,-77.17670181,2022-02-15,15:01:00,2022,2,15
DD56490028,Municipality,W MIDDLE LA,N ADAMS ST,OTHER,ROCKVILLE,,DRY,NO CONTROLS,25,39.084976,-77.154838,2022-07-18,11:09:00,2022,7,18
DD559500BY,Municipality,EDMONSTON DR,WADE AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,RAINING,WET,NO CONTROLS,25,39.07581,-77.1319,2022-08-15,00:22:00,2022,8,15
DD5603009K,Municipality,REDLAND BLVD,THOMPSON DAIRY WAY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.11266429,-77.17128621,2022-10-27,17:15:00,2022,10,27
DD5595009H,Maryland (State),W MONTGOMERY AVE,NELSON ST,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.08578501,-77.17066705,2021-02-24,18:25:00,2021,2,24
DD5649001Y,Municipality,PARK RD,S STONESTREET AVE,OTHER,ROCKVILLE,,DRY,TRAFFIC SIGNAL,25,39.08581167,-77.145215,2022-03-01,14:11:00,2022,3,1
DD56480015,Maryland (State),W MONTGOMERY AVE,NELSON ST,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,OTHER,30,39.08565865,-77.17052536,2022-10-11,12:00:00,2022,10,11
DD5634003S,Maryland (State),VEIRS MILL RD,MEADOW HALL DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.07425155,-77.11380008,2022-09-26,17:23:00,2022,9,26
MCP1433004N,Municipality,WOOTTON PKWY,SEVEN LOCKS RD,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.06668167,-77.16214667,2022-12-30,20:40:00,2022,12,30
DD559500C2,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.07736683,-77.124774,2022-10-05,10:15:00,2022,10,5
MCP25520057,Maryland (State),FREDERICK RD,KING FARM BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.11740475,-77.16939364,2022-10-08,16:31:00,2022,10,8
MCP2861005D,County,MONTROSE RD,TOWER OAKS BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.05577333,-77.14929833,2022-06-14,16:55:00,2022,6,14
MCP32830016,Maryland (State),VEIRS MILL RD,MEADOW HALL DR,OTHER,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.074115,-77.113655,2022-02-17,16:13:00,2022,2,17
DD56310052,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.0748925,-77.11546933,2023-06-11,21:30:00,2023,6,11
MCP3123005Z,Maryland (State),NORBECK RD,E GUDE DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.09026187,-77.12916182,2023-07-13,12:45:00,2023,7,13
MCP3259001B,County,MONTROSE RD,FARM HAVEN DR,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.0544486,-77.14308186,2021-04-10,15:27:00,2021,4,10
HA2485000M,Other Public Roadway,MARYLAND AVE,E MIDDLE LA,SAME DIRECTION RIGHT TURN,ROCKVILLE,CLOUDY,WET,NO CONTROLS,15,39.08570117,-77.1510245,2022-06-14,10:53:00,2022,6,14
MCP2832007S,County,MONTROSE RD,TOWER OAKS BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,WET,TRAFFIC SIGNAL,40,39.0557885,-77.149963,2023-01-03,14:35:00,2023,1,3
DD5635003V,Maryland (State),VEIRS MILL RD,EDMONSTON DR,OTHER,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,35,39.07831783,-77.1303755,2021-07-17,16:05:00,2021,7,17
DD55400028,Maryland (State),ROCKVILLE PIKE,BOUIC AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,35,39.06024034,-77.12270929,2022-10-12,06:20:00,2022,10,12
DD5623002J,Maryland (State),NORBECK RD,AVERY RD,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,,50,39.09264694,-77.12374168,2021-06-20,03:44:00,2021,6,20
MCP211600D4,Municipality,ATLANTIC AVE,STILLWELL RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLOUDY,WET,NO CONTROLS,25,39.07146,-77.11598333,2021-05-24,07:48:00,2021,5,24
DD559500BR,Municipality,HALPINE RD,LEWIS AVE,OTHER,ROCKVILLE,CLEAR,DRY,,25,39.07997592,-77.13826298,2022-03-14,15:50:00,2022,3,14
DD5527004M,Maryland (State),ROCKVILLE PIKE,RICHARD MONTGOMERY DR,SAME DIR REND RIGHT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.08030023,-77.14412267,2023-04-04,17:00:00,2023,4,4
DD5652000M,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.10333983,-77.1561125,2022-04-27,10:14:00,2022,4,27
DD5638002Y,Municipality,E GUDE DR,TAFT ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.09417667,-77.13257333,2021-06-19,11:15:00,2021,6,19
MCP2047004P,Municipality,WOOTTON PKWY,FLEET ST,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.071579,-77.139838,2022-09-03,13:45:00,2022,9,3
DD5598003T,Maryland (State),ROCKVILLE PIKE,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,,TRAFFIC SIGNAL,35,39.07245734,-77.11349322,2022-07-23,22:25:00,2022,7,23
EJ7836002S,County,SHADY GROVE RD,CHOKE CHERRY RD,UNKNOWN,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.11517593,-77.18517637,2021-04-30,00:35:00,2021,4,30
DD55400026,Municipality,CHAPMAN AVE,THOMPSON AVE,SAME DIR REAR END,ROCKVILLE,,DRY,NO CONTROLS,25,39.06593383,-77.11830167,2022-09-20,16:37:00,2022,9,20
MCP22900032,Maryland (State),FREDERICK RD,WATKINS POND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.11265667,-77.16208833,2021-09-30,09:06:00,2021,9,30
DD5657000N,Maryland (State),FIRST ST,BALTIMORE RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.08384167,-77.13644033,2023-05-09,20:00:00,2023,5,9
DD5631004G,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.0749,-77.11563,2022-08-03,01:00:00,2022,8,3
MCP2016005T,Maryland (State),ROCKVILLE PIKE,TALBOTT ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.07205333,-77.13324167,2021-12-23,12:18:00,2021,12,23
MCP2837004Q,Maryland (State),W MONTGOMERY AVE,W GUDE DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.09962333,-77.18405333,2022-11-04,15:10:00,2022,11,4
MCP2356001V,Municipality,PARK RD,N STONESTREET AVE,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,25,39.086115,-77.14479833,2021-06-11,17:00:00,2021,6,11
DD5540002V,Municipality,HALPINE RD,E JEFFERSON ST,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.06092196,-77.12576469,2023-04-18,15:34:00,2023,4,18
DD56450017,Municipality,W EDMONSTON DR,MAXIM LA,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.07152478,-77.1492321,2021-07-10,08:13:00,2021,7,10
DD5648000V,Municipality,FIRST ST,TAFT ST,UNKNOWN,ROCKVILLE,,DRY,,30,39.09124112,-77.13563593,2022-06-20,01:14:00,2022,6,20
DD5650001H,Maryland (State),ROCKVILLE PIKE,HALPINE RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.061905,-77.12407467,2022-05-17,21:23:00,2022,5,17
DD56420030,Municipality,PARK RD,S STONESTREET AVE,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.08593265,-77.14545124,2022-04-17,17:35:00,2022,4,17
DD5628003R,Municipality,EDMONSTON DR,WADE AVE,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,OTHER,25,39.07529667,-77.13324833,2021-02-17,11:32:00,2021,2,17
DD55400018,Maryland (State),ROCKVILLE PIKE,TALBOTT ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,STOP SIGN,40,39.07094744,-77.13223961,2021-08-02,19:12:00,2021,8,2
DD5650001P,Maryland (State),ROCKVILLE PIKE,TEMPLETON PL,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.06589383,-77.12749,2022-06-01,15:45:00,2022,6,1
DD5642002K,Municipality,W GUDE DR,GAITHER RD,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.106544,-77.16879283,2021-12-26,20:15:00,2021,12,26
MCP3123001Z,County,MONTROSE RD,TOWER OAKS BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.055681,-77.14924683,2021-01-28,17:53:00,2021,1,28
DD55750021,Maryland (State),NORBECK RD,E GUDE DR,SAME DIR REAR END,ROCKVILLE,RAINING,WET,,50,39.23651167,-77.29036,2021-07-17,22:16:00,2021,7,17
DD5652003B,Maryland (State),FIRST ST,BALTIMORE RD,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,40,39.08488268,-77.1361911,2023-07-09,16:24:00,2023,7,9
DD5575002Q,Municipality,MARYLAND AVE,GREAT FALLS RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,30,39.07620282,-77.16232708,2023-02-16,20:09:00,2023,2,16
MCP20160060,County,MONTROSE RD,TILDENWOOD DR,SAME DIR REAR END,ROCKVILLE,,DRY,TRAFFIC SIGNAL,40,39.05437167,-77.13811833,2022-02-11,08:16:00,2022,2,11
DD56510023,Maryland (State),FREDERICK RD,REDLAND BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.11556,-77.16625,2022-09-19,11:40:00,2022,9,19
DD5628005J,Municipality,RESERVE CHAMPION DR,RIDGEMONT AVE,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.11528989,-77.17670181,2022-02-15,15:01:00,2022,2,15
DD56590005,Maryland (State),ROCKVILLE PIKE,BOUIC AVE,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.05634531,-77.11852552,2023-01-14,14:00:00,2023,1,14
DD5650002C,Maryland (State),VEIRS MILL RD,BROADWOOD DR,SAME DIR REAR END,ROCKVILLE,RAINING,WET,NO CONTROLS,40,39.077226,-77.124718,2022-11-11,16:38:00,2022,11,11
DD5567000M,Maryland (State),NORBECK RD,AVERY RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,50,39.092155,-77.12415667,2021-06-20,03:45:00,2021,6,20
MCP32790027,Maryland (State),VEIRS MILL RD,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,,TRAFFIC SIGNAL,40,39.07850151,-77.13023186,2023-06-02,08:25:00,2023,6,2
DD5655000W,Maryland (State),VEIRS MILL RD,EDMONSTON DR,ANGLE MEETS RIGHT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.07842809,-77.13013896,2022-11-10,17:47:00,2022,11,10
MCP2411009H,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.11139833,-77.187495,2022-11-09,07:33:00,2022,11,9
MCP3287000R,Maryland (State),FIRST ST,BALTIMORE RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,45,39.08458648,-77.13648,2021-04-25,21:20:00,2021,4,25
DD5633006L,Maryland (State),W MONTGOMERY AVE,NELSON ST,SINGLE VEHICLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.0858094,-77.17060081,2022-02-20,05:45:00,2022,2,20
DD5649001P,Municipality,ELMCROFT BLVD,KING FARM BLVD,OTHER,ROCKVILLE,,DRY,STOP SIGN,25,39.11647167,-77.17033833,2021-12-24,12:01:00,2021,12,24
DD56280057,Maryland (State),ROCKVILLE PIKE,TEMPLETON PL,SINGLE VEHICLE,ROCKVILLE,CLOUDY,DRY,OTHER,35,39.06765495,-77.12877468,2021-12-29,09:57:00,2021,12,29
DD5652000M,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.10333983,-77.1561125,2022-04-27,10:14:00,2022,4,27
DD5650001C,Municipality,N STONESTREET AVE,SPRING AVE,OTHER,ROCKVILLE,UNKNOWN,UNKNOWN,NO CONTROLS,25,39.09311918,-77.15012593,2022-03-07,18:20:00,2022,3,7
DD5653000Y,Municipality,TAFT ST,E GUDE DR,SINGLE VEHICLE,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,30,39.094198,-77.132573,2022-02-07,08:36:00,2022,2,7
