Report Number,Route Type,Road Name,Cross-Street Name,Collision Type,Municipality,Weather,Surface Condition,Traffic Control,Speed Limit,Latitude,Longitude,Date,Time,Year,Month,Day
MCP3374000R,Maryland (State),CONNECTICUT AVE,E IRVING ST,SAME DIR REAR END,CHEVY CHASE VILLAGE,CLEAR,DRY,NO CONTROLS,30,38.96704424,-77.07781421,2023-05-19,23:53:00,2023,5,19
DD56110002,Municipality,REDLAND BLVD,GAITHER RD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.08376833,-77.15316333,2015-03-16,11:00:00,2015,3,16
MCP3093003T,Maryland (State),CONNECTICUT AVE,VIRGILIA ST,SAME DIR REAR END,CHEVY CHASE #4,CLEAR,DRY,,30,38.99203667,-77.098015,2022-08-11,18:13:00,2022,8,11
DD5538000J,Service Road,W CAMPUS DR,MANNAKEE ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.09788333,-77.16151,2015-02-25,13:18:00,2015,2,25
DM8458002V,Maryland (State),NEW HAMPSHIRE AVE,DEVONSHIRE RD,SAME DIR REAR END,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,35,38.97664333,-76.99283833,2019-06-13,20:38:00,2019,6,13
MCP1580003M,Municipality,BRIGHTON DR,BRIGHTON CT,OTHER,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,25,39.128645,-77.19529167,2015-07-09,09:44:00,2015,7,9
DD55390028,Municipality,RITCHIE PKWY,E JEFFERSON ST,OTHER,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,25,39.07501342,-77.14304239,2019-10-29,22:39:00,2019,10,29
MCP2832003L,Maryland (State),CONNECTICUT AVE,BALTIMORE ST,SINGLE VEHICLE,KENSINGTON,CLOUDY,DRY,NO CONTROLS,35,39.02369,-77.07630333,2017-12-16,13:59:00,2017,12,16
MCP29770069,Maryland (State),UNIVERSITY BLVD E,MERRIMAC DR,HEAD ON LEFT TURN,TAKOMA PARK,CLOUDY,DRY,STOP SIGN,25,38.99276167,-76.99127333,2019-08-02,10:20:00,2019,8,2
MCP93860036,Maryland (State),CONNECTICUT AVE,TAYLOR ST,STRAIGHT MOVEMENT ANGLE,CHEVY CHASE #3,RAINING,WET,STOP SIGN,30,38.98092833,-77.07707667,2016-04-27,10:07:00,2016,4,27
EJ7781000N,Maryland (State),FREDERICK RD,MONTGOMERY AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLOUDY,WET,NO CONTROLS,30,39.145865,-77.20383333,2016-05-21,13:34:00,2016,5,21
EJ7839000Q,Maryland (State),FREDERICK RD,MONTGOMERY AVE,SAME DIRECTION SIDESWIPE,GAITHERSBURG,FOGGY,WET,NO CONTROLS,30,39.14597,-77.204405,2015-10-03,15:50:00,2015,10,3
DD56100026,Maryland (State),HUNGERFORD DR,PARK RD,OTHER,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.08532,-77.14834683,2016-11-13,13:24:00,2016,11,13
MCP2016006G,Maryland (State),ROCKVILLE PIKE,CHURCH ST,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.0860583,-77.1588096,2022-08-23,11:52:00,2022,8,23
DD5539000X,Maryland (State),ROCKVILLE PIKE,HALPINE RD,SAME DIR REAR END,ROCKVILLE,CLOUDY,DRY,NO CONTROLS,40,39.06098275,-77.12333679,2015-05-13,11:54:00,2015,5,13
EJ78650022,Maryland (State),FREDERICK RD,CHESTNUT ST,HEAD ON LEFT TURN,GAITHERSBURG,SNOW,WET,,30,39.14326167,-77.20074167,2017-12-09,14:50:00,2017,12,9
DM8499000C,Maryland (State),NEW HAMPSHIRE AVE,MERWOOD DR,HEAD ON LEFT TURN,TAKOMA PARK,CLEAR,DRY,TRAFFIC SIGNAL,35,38.97619943,-76.99682209,2021-07-14,21:18:00,2021,7,14
EJ7847001G,Maryland (State),S FREDERICK RD,W DEER PARK RD,SINGLE VEHICLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.131615,-77.18906167,2015-11-13,17:40:00,2015,11,13
DD5633004R,Municipality,ROTHGEB DR,E GUDE DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.09615258,-77.13450206,2020-12-15,14:00:00,2020,12,15
DM8338000G,Maryland (State),PHILADELPHIA AVE,HOLT PL,OTHER,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,25,38.97837015,-77.00797632,2016-06-12,14:43:00,2016,6,12
DD5605001Y,Municipality,W GUDE DR,RESEARCH BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,WET,TRAFFIC SIGNAL,35,39.100285,-77.18161167,2016-01-08,21:15:00,2016,1,8
MCP2263000K,Municipality,MARKET ST,WATER ST,SINGLE VEHICLE,BROOKEVILLE,RAINING,WET,NO CONTROLS,30,39.1842,-77.11294167,2015-09-12,08:53:00,2015,9,12
DD5575001J,Maryland (State),VEIRS MILL RD,MIDWAY AVE,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.219,-76.665,2019-08-06,05:17:00,2019,8,6
DD56420033,Other Public Roadway,CRESTFIELD DR,KING FARM BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,RAINING,WET,YIELD SIGN,35,39.11376433,-77.17294467,2022-06-07,15:30:00,2022,6,7
MCP27170038,Maryland (State),CONNECTICUT AVE,WARNER ST,SAME DIRECTION RIGHT TURN,KENSINGTON,,DRY,NO CONTROLS,35,39.02660333,-77.07691333,2015-10-07,13:30:00,2015,10,7
MCP3170000P,Municipality,E DIAMOND AVE,S SUMMIT AVE,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.14217,-77.1932443,2019-05-18,15:40:00,2019,5,18
DM84760046,Maryland (State),CARROLL AVE,MERRIMAC DR,SAME DIR REAR END,TAKOMA PARK,RAINING,WET,,35,38.98255867,-76.98858617,2022-09-30,17:20:00,2022,9,30
DM8434000M,Maryland (State),NEW HAMPSHIRE AVE,MERWOOD DR,STRAIGHT MOVEMENT ANGLE,TAKOMA PARK,CLEAR,DRY,TRAFFIC SIGNAL,35,38.983225,-76.988325,2015-01-25,23:21:00,2015,1,25
MCP2563000L,Maryland (State),CONNECTICUT AVE,FRANKLIN ST,STRAIGHT MOVEMENT ANGLE,CHEVY CHASE VIEW,CLEAR,DRY,NO CONTROLS,35,39.01811256,-77.07795382,2017-06-09,18:05:00,2017,6,9
DD5641001X,Maryland (State),ROCKVILLE PIKE,HALPINE RD,SAME DIRECTION LEFT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.06298766,-77.1249272,2021-03-07,19:10:00,2021,3,7
EJ78510031,County,FIELDS RD,RIO BLVD,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.11519167,-77.20315,2017-11-11,09:30:00,2017,11,11
MCP2351003G,County,MONTROSE RD,TOWER OAKS BLVD,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,45,39.055755,-77.14977833,2019-10-20,12:07:00,2019,10,20
DD5620008P,Municipality,W MONTGOMERY AVE,GREAT FALLS RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.08374419,-77.15676163,2022-12-05,12:25:00,2022,12,5
DD5603002W,Maryland (State),VEIRS MILL RD,EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.10140617,-77.17855767,2016-05-31,12:12:00,2016,5,31
DD56290004,Maryland (State),FALLS RD,WOOTTON PKWY,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.06971276,-77.16998577,2018-06-15,08:24:00,2018,6,15
DD5582000W,Maryland (State),W JEFFERSON ST,S WASHINGTON ST,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.08320333,-77.15285833,2016-04-20,19:57:00,2016,4,20
MCP2422000Z,Maryland (State),MONTGOMERY VILLAGE AVE,RUSSELL AVE,HEAD ON LEFT TURN,GAITHERSBURG,RAINING,WET,TRAFFIC SIGNAL,35,39.1543911,-77.20929623,2015-12-25,17:29:00,2015,12,25
DM8490000K,Maryland (State),NEW HAMPSHIRE AVE,LINDEN AVE,SAME DIR REAR END,TAKOMA PARK,,DRY,,35,38.97918567,-76.99074533,2021-01-08,14:46:00,2021,1,8
DM84210022,Maryland (State),NEW HAMPSHIRE AVE,HOLTON LA,ANGLE MEETS RIGHT TURN,TAKOMA PARK,CLEAR,DRY,STOP SIGN,35,38.98637333,-76.98794833,2019-02-18,16:30:00,2019,2,18
EJ78490016,Municipality,RUSSELL AVE,ODENDHAL AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,30,39.15059723,-77.20396399,2015-09-17,15:54:00,2015,9,17
EJ7853001J,Municipality,S SUMMIT AVE,WELLS AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,,DRY,TRAFFIC SIGNAL,25,39.13994333,-77.19483833,2015-12-31,16:31:00,2015,12,31
MCP06850065,County,SHADY GROVE RD,CHOKE CHERRY RD,HEAD ON LEFT TURN,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,35,39.1144945,-77.1855928,2021-04-16,11:32:00,2021,4,16
DD5637000W,Maryland (State),W MONTGOMERY AVE,HURLEY AVE,ANGLE MEETS RIGHT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,0,39.08854433,-77.17757767,2019-12-26,17:55:00,2019,12,26
MCP2564001Q,Municipality,WATKINS MILL RD,RUSSELL AVE,ANGLE MEETS LEFT TURN,GAITHERSBURG,CLEAR,DRY,STOP SIGN,35,39.15999833,-77.216215,2018-09-01,15:23:00,2018,9,1
DD5624000H,Municipality,PICCARD DR,CHOKE CHERRY RD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,30,39.11280817,-77.18152633,2018-03-16,17:54:00,2018,3,16
MCP3111006D,County,CEDAR LA,FRANKLIN ST,STRAIGHT MOVEMENT ANGLE,CHEVY CHASE VIEW,RAINING,WET,STOP SIGN,30,39.01991117,-77.086136,2023-01-31,13:33:00,2023,1,31
DD55270045,Maryland (State),HUNGERFORD DR,PARK RD,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.086406,-77.144218,2022-07-24,18:30:00,2022,7,24
DD5606001K,Municipality,COLLEGE PKWY,RUTGERS ST,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,,NO CONTROLS,25,39.10208333,-77.15962333,2015-01-05,12:06:00,2015,1,5
MCP1575007F,County,SHADY GROVE RD,RESEARCH BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10486833,-77.19041,2018-10-10,07:29:00,2018,10,10
MCP28050024,Maryland (State),MONTGOMERY VILLAGE AVE,RUSSELL AVE,HEAD ON,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.15516667,-77.20892,2016-11-13,16:45:00,2016,11,13
EJ7855001W,Maryland (State),FREDERICK RD,LAKE FOREST BLVD,SAME DIRECTION SIDESWIPE,GAITHERSBURG,,DRY,NO CONTROLS,35,39.15161833,-77.21048333,2017-06-16,18:44:00,2017,6,16
DD5527003X,Maryland (State),ROCKVILLE PIKE,W EDMONSTON DR,SAME DIR REAR END,ROCKVILLE,RAINING,WET,NO CONTROLS,30,39.07348223,-77.13437048,2022-02-22,15:24:00,2022,2,22
EJ7826000R,Maryland (State),S FREDERICK RD,EDUCATION BLVD,SINGLE VEHICLE,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,30,39.13635179,-77.1924305,2015-09-02,14:17:00,2015,9,2
MCP2843000P,County,MUDDY BRANCH RD,W DEER PARK RD,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,,DRY,TRAFFIC SIGNAL,35,39.13505167,-77.20563833,2016-02-22,18:23:00,2016,2,22
MCP28370020,Municipality,W GUDE DR,WATKINS POND BLVD,SAME DIR REAR END,ROCKVILLE,,DRY,NO CONTROLS,40,39.10656333,-77.16246833,2018-06-13,16:55:00,2018,6,13
DM8494000W,Maryland (State),ETHAN ALLEN AVE,ELM AVE,STRAIGHT MOVEMENT ANGLE,TAKOMA PARK,CLEAR,DRY,STOP SIGN,25,38.97636533,-76.99672167,2021-05-13,16:54:00,2021,5,13
DD5630002S,Maryland (State),ROCKVILLE PIKE,MONROE PL,OTHER,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,25,39.08357859,-77.14725333,2020-04-23,14:58:00,2020,4,23
DD56310046,Maryland (State),ROCKVILLE PIKE,EDMONSTON DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.07461,-77.13572,2021-10-10,01:20:00,2021,10,10
DD5626000Z,Maryland (State),ROCKVILLE PIKE,MT VERNON PL,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.07918667,-77.14227333,2018-10-24,15:59:00,2018,10,24
DD5527002K,Maryland (State),NORBECK RD,AVERY RD,SAME DIR REAR END,ROCKVILLE,RAINING,WET,TRAFFIC SIGNAL,50,39.09197667,-77.12315333,2019-08-21,17:50:00,2019,8,21
DD5628001V,Municipality,KING FARM BLVD,PICCARD DR,OTHER,ROCKVILLE,CLOUDY,WET,OTHER,25,39.11082667,-77.18028667,2019-02-22,14:05:00,2019,2,22
DD56050066,Municipality,S STONESTREET AVE,PARK RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.08547317,-77.14540533,2018-12-13,14:00:00,2018,12,13
EJ7869002F,County,MIDCOUNTY HWY,SAYBROOKE OAKS BLVD,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,50,39.15079566,-77.17460518,2018-10-06,18:18:00,2018,10,6
DD5633006K,Municipality,WOOTTON PKWY,PRESERVE PKWY,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.06729102,-77.14979364,2022-02-05,12:15:00,2022,2,5
DD5646002K,Maryland (State),ROCKVILLE PIKE,HALPINE RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.06498266,-77.12672251,2023-02-04,19:13:00,2023,2,4
MCP00400061,Municipality,W GUDE DR,GAITHER RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,,DRY,NO CONTROLS,35,39.10601333,-77.16998333,2018-03-19,09:09:00,2018,3,19
DM8489000M,Maryland (State),NEW HAMPSHIRE AVE,KINGWOOD DR,OTHER,TAKOMA PARK,CLEAR,DRY,,35,38.98530067,-76.9883635,2020-10-14,10:14:00,2020,10,14
DD56690001,Maryland (State),VEIRS MILL RD,ARDENNES AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,30,39.076966,-77.122082,2023-05-26,22:20:00,2023,5,26
EJ7894002L,Municipality,KENTLANDS BLVD,MARKET ST,SAME DIR REAR END,GAITHERSBURG,RAINING,WET,NO CONTROLS,25,39.12362793,-77.23385025,2023-03-24,16:45:00,2023,3,24
MCP2549004L,Maryland (State),UNIVERSITY BLVD W,PERRY AVE,STRAIGHT MOVEMENT ANGLE,KENSINGTON,CLEAR,DRY,NO CONTROLS,25,39.03263,-77.07356833,2015-05-29,09:18:00,2015,5,29
EJ7866001Z,Maryland (State),FREDERICK RD,ODENDHAL AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,30,39.14759167,-77.205735,2017-09-09,13:27:00,2017,9,9
MCP21980023,Maryland (State),S FREDERICK RD,E DEER PARK DR,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.131235,-77.18911,2016-12-21,18:39:00,2016,12,21
DM8463000G,Municipality,MAPLE AVE,LEE AVE,STRAIGHT MOVEMENT ANGLE,TAKOMA PARK,SNOW,SNOW,STOP SIGN,25,38.98209509,-77.00845242,2018-01-17,07:11:00,2018,1,17
DD55820017,Municipality,WOOD LA,N WASHINGTON ST,SINGLE VEHICLE,ROCKVILLE,RAINING,WET,,25,39.08581167,-77.1536,2017-05-23,22:50:00,2017,5,23
MCP2314000L,Maryland (State),DARNESTOWN RD,ALDERWOOD DR,SAME DIR REAR END,GAITHERSBURG,CLOUDY,DRY,NO CONTROLS,40,39.104485,-77.22965667,2016-10-11,18:51:00,2016,10,11
MCP08520006,Maryland (State),FREDERICK RD,REDLAND BLVD,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,40,39.11418,-77.16349833,2018-02-28,18:20:00,2018,2,28
MCP3283000W,Maryland (State),W MONTGOMERY AVE,W GUDE DR,OTHER,ROCKVILLE,RAINING,WET,YIELD SIGN,40,39.09987729,-77.18438561,2021-08-10,17:44:00,2021,8,10
DD5520000D,Maryland (State),VEIRS MILL RD,GAIL AVE,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.079355,-77.135735,2015-11-24,12:14:00,2015,11,24
MCP219800C0,Other Public Roadway,CENTER POINT WAY,MARKET ST E,SAME DIRECTION SIDESWIPE,GAITHERSBURG,,DRY,,25,39.122005,-77.234965,2022-08-02,15:34:00,2022,8,2
MCP30260071,Maryland (State),CONNECTICUT AVE,TAYLOR ST,SAME DIRECTION SIDESWIPE,CHEVY CHASE #3,CLEAR,DRY,NO CONTROLS,35,38.98104333,-77.07705,2021-10-13,12:50:00,2021,10,13
DD56040013,Municipality,FREDERICK AVE,N STONESTREET AVE,OTHER,ROCKVILLE,CLEAR,DRY,NO CONTROLS,25,39.09468833,-77.14998667,2015-05-08,02:48:00,2015,5,8
DM84720023,Maryland (State),NEW HAMPSHIRE AVE,MERWOOD DR,SAME DIR REAR END,TAKOMA PARK,CLEAR,DRY,TRAFFIC SIGNAL,35,38.98327852,-76.9882945,2023-01-14,09:48:00,2023,1,14
DD5594001K,Maryland (State),ROCKVILLE PIKE,EDMONSTON DR,OTHER,ROCKVILLE,CLEAR,DRY,,35,39.07444385,-77.13488102,2016-02-10,13:36:00,2016,2,10
EJ77810046,Municipality,S SUMMIT AVE,OLDE TOWNE AVE,OTHER,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,25,39.14059968,-77.19363805,2023-06-15,09:20:00,2023,6,15
EJ7865002V,Municipality,W DEER PARK RD,BRIGHTON DR,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,25,39.13031833,-77.201545,2018-04-29,14:45:00,2018,4,29
MCP14360003,County,TWINBROOK PKWY,TWINBROOK PKWY (BACK),SAME DIRECTION RIGHT TURN,ROCKVILLE,CLEAR,DRY,NO CONTROLS,35,39.05852333,-77.11980167,2018-08-13,09:00:00,2018,8,13
EJ7836001J,Municipality,LAKE FOREST BLVD,RUSSELL AVE,OTHER,GAITHERSBURG,RAINING,WET,TRAFFIC SIGNAL,25,39.15136833,-77.20717667,2018-07-21,12:30:00,2018,7,21
DD561500BM,Maryland (State),HUNGERFORD DR,BEALL AVE #2,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.08751684,-77.15000854,2021-10-18,20:20:00,2021,10,18
DM84230012,Maryland (State),CARROLL AVE,CENTRAL AVE,SINGLE VEHICLE,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,25,38.98545833,-76.99686833,2016-10-16,03:55:00,2016,10,16
MCP1580006F,Municipality,CHRISTOPHER AVE,RUSSELL AVE,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,CLEAR,DRY,STOP SIGN,30,39.15709333,-77.21442833,2016-10-31,15:28:00,2016,10,31
MCP2356002G,Maryland (State),HUNGERFORD DR,COLLEGE PKWY,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,40,39.10350787,-77.15582164,2022-11-20,17:26:00,2022,11,20
EJ7856001W,County,RAILROAD ST,E DIAMOND AVE,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,30,39.13928333,-77.18020167,2016-10-26,07:22:00,2016,10,26
EJ78560076,Maryland (State),W DIAMOND AVE,BUREAU DR,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.14147667,-77.217145,2019-07-19,12:53:00,2019,7,19
EJ7856005T,Maryland (State),MONTGOMERY VILLAGE AVE,RUSSELL AVE,ANGLE MEETS LEFT TURN,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,35,39.15433333,-77.20948833,2018-09-30,16:22:00,2018,9,30
MCP2752004R,County,MONTROSE RD,TILDENWOOD DR,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.05390167,-77.13806833,2022-06-12,19:00:00,2022,6,12
MCP22910044,Maryland (State),EAST WEST HWY,MEADOW LA,HEAD ON LEFT TURN,CHEVY CHASE #4,,DRY,OTHER,25,38.98791133,-77.07944617,2019-10-23,16:39:00,2019,10,23
DD55400026,Municipality,CHAPMAN AVE,THOMPSON AVE,SAME DIR REAR END,ROCKVILLE,,DRY,NO CONTROLS,25,39.06593383,-77.11830167,2022-09-20,16:37:00,2022,9,20
MCP3174000P,County,GOSHEN RD,ODENDHAL AVE,SAME DIR REAR END,GAITHERSBURG,RAINING,WET,NO CONTROLS,35,39.15362833,-77.19234667,2019-04-26,13:33:00,2019,4,26
MCP1227001F,Maryland (State),ROCKVILLE PIKE,CONGRESSIONAL LA,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,25,39.06429606,-77.12634225,2021-09-19,12:22:00,2021,9,19
DD5502005M,Municipality,TWINBROOK PKWY,MARSHALL AVE,HEAD ON,ROCKVILLE,UNKNOWN,UNKNOWN,NO CONTROLS,25,39.08136833,-77.11384167,2019-12-15,04:00:00,2019,12,15
MCP3271000V,Maryland (State),RIVER RD,GREYSTONE ST,SAME DIR REAR END,SOMERSET,CLEAR,DRY,NO CONTROLS,0,38.96220648,-77.0995791,2021-02-17,20:50:00,2021,2,17
MCP219800CQ,County,LONGDRAFT RD,PHEASANT RUN DR,SINGLE VEHICLE,GAITHERSBURG,CLOUDY,WET,NO CONTROLS,30,39.14453667,-77.23854,2023-02-16,16:21:00,2023,2,16
MCP1064007Z,Municipality,WILDWOOD DR,GLENSIDE DR,SINGLE VEHICLE,TAKOMA PARK,CLOUDY,DRY,YIELD SIGN,25,38.98185667,-76.98963667,2018-10-05,06:43:00,2018,10,5
MCP26670051,Maryland (State),FREDERICK RD,DALAMAR ST,STRAIGHT MOVEMENT ANGLE,GAITHERSBURG,,DRY,STOP SIGN,35,39.14644333,-77.20479717,2018-08-11,09:15:00,2018,8,11
EJ785600BG,Maryland (State),DARNESTOWN RD,MAIN ST,SAME DIRECTION SIDESWIPE,GAITHERSBURG,CLEAR,DRY,,40,39.11082577,-77.2389396,2022-07-23,19:05:00,2022,7,23
MCP2866006H,Maryland (State),CONNECTICUT AVE,BRADLEY LA,STRAIGHT MOVEMENT ANGLE,CHEVY CHASE VILLAGE,CLEAR,DRY,TRAFFIC SIGNAL,25,38.97680667,-77.0770765,2020-08-12,16:15:00,2020,8,12
DD5648001M,Maryland (State),ROCKVILLE PIKE,TALBOTT ST,SAME DIR REAR END,ROCKVILLE,CLEAR,DRY,,40,39.0714023,-77.13237387,2022-12-29,12:44:00,2022,12,29
MCP2683002C,Municipality,RUSSELL AVE,LAKE FOREST BLVD,SAME DIR REND RIGHT TURN,GAITHERSBURG,RAINING,WET,NO CONTROLS,35,39.15091,-77.206055,2017-02-28,21:53:00,2017,2,28
MCP1233003H,Maryland (State),CONNECTICUT AVE,WARNER ST,SINGLE VEHICLE,KENSINGTON,CLEAR,DRY,NO CONTROLS,35,39.02593167,-77.07657833,2019-11-17,20:21:00,2019,11,17
EJ7839001F,County,MUDDY BRANCH RD,WEST SIDE DR,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,TRAFFIC SIGNAL,45,39.12645,-77.21141667,2016-06-16,17:56:00,2016,6,16
MCP22600015,Maryland (State),VEIRS MILL RD,ATLANTIC AVE,SAME DIR REAR END,ROCKVILLE,,DRY,TRAFFIC SIGNAL,35,39.07522167,-77.11663333,2016-03-15,18:45:00,2016,3,15
MCP27280048,Maryland (State),UNIVERSITY BLVD E,MERRIMAC DR,STRAIGHT MOVEMENT ANGLE,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,35,38.99274,-76.991565,2017-09-22,16:30:00,2017,9,22
DD5623000D,Maryland (State),VEIRS MILL RD,ARDENNES AVE,SINGLE VEHICLE,ROCKVILLE,,DRY,NO CONTROLS,40,39.07608233,-77.12000467,2017-09-07,13:13:00,2017,9,7
MCP2556001J,County,RAILROAD ST,RIDGE RD,STRAIGHT MOVEMENT ANGLE,WASHINGTON GROVE,RAINING,WET,NO CONTROLS,30,39.13518767,-77.174663,2017-08-18,17:06:00,2017,8,18
MCP2195005L,Municipality,MARYLAND AVE,POTOMAC VALLEY RD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,30,39.07615667,-77.16265833,2022-12-30,14:39:00,2022,12,30
EJ78760027,Maryland (State),FREDERICK RD,DALAMAR ST,HEAD ON LEFT TURN,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,35,39.14740187,-77.20587987,2020-04-18,18:30:00,2020,4,18
DD56510023,Maryland (State),FREDERICK RD,REDLAND BLVD,HEAD ON LEFT TURN,ROCKVILLE,CLEAR,DRY,TRAFFIC SIGNAL,35,39.11556,-77.16625,2022-09-19,11:40:00,2022,9,19
MCP06850063,County,SHADY GROVE RD,RESEARCH BLVD,STRAIGHT MOVEMENT ANGLE,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,40,39.10353334,-77.19059006,2021-04-13,09:38:00,2021,4,13
MCP93010013,Municipality,MAIN ST,W MARKET ST,ANGLE MEETS LEFT TURN,GAITHERSBURG,,DRY,,15,39.126315,-77.23877,2016-09-08,12:26:00,2016,9,8
MCP2853001Y,Maryland (State),FLOWER AVE,DOMER AVE,STRAIGHT MOVEMENT ANGLE,TAKOMA PARK,CLEAR,DRY,NO CONTROLS,25,38.995895,-77.002875,2016-06-17,18:20:00,2016,6,17
MCP3352000X,Municipality,QUINCE ORCHARD BLVD,RABBITT RD,SAME DIR REAR END,GAITHERSBURG,CLEAR,DRY,NO CONTROLS,25,39.14159556,-77.22789062,2023-07-10,17:34:00,2023,7,10
MCP2311006G,Municipality,WATKINS MILL RD,RUSSELL AVE,SINGLE VEHICLE,GAITHERSBURG,RAINING,WET,,35,39.16004505,-77.21692292,2020-10-28,08:13:00,2020,10,28
EJ78560052,County,SHADY GROVE RD,CHOKE CHERRY RD,SAME DIRECTION SIDESWIPE,ROCKVILLE,CLOUDY,DRY,TRAFFIC SIGNAL,35,39.11406833,-77.186505,2018-06-22,14:30:00,2018,6,22
MCP1251001H,Maryland (State),DARNESTOWN RD,EDISON PARK DR,UNKNOWN,GAITHERSBURG,UNKNOWN,UNKNOWN,UNKNOWN,0,38.743373,-77.54699707,2018-09-12,09:40:00,2018,9,12
EJ78650023,Municipality,TEACHERS WAY,GIRARD ST,OPPOSITE DIRECTION SIDESWIPE,GAITHERSBURG,SNOW,WET,NO CONTROLS,25,39.1431,-77.18915667,2017-12-09,21:00:00,2017,12,9
